utterance_id,source,target
12-MUL2025,u-20,s-29
13-MUL2025,s-29,u-57
14-MUL2025,u-57,s-54
15-MUL2025,s-54,u-47
16-MUL2025,u-47,s-30
0-PMUL1436,u-42,s-77
1-PMUL1436,s-77,u-42
2-PMUL1436,u-42,s-77
3-PMUL1436,s-77,u-58
4-PMUL1436,u-58,s-61
5-PMUL1436,s-61,u-34
6-PMUL1436,u-34,s-77
7-PMUL1436,s-77,u-0
8-PMUL1436,u-0,s-6
9-PMUL1436,s-6,u-0
10-PMUL1436,u-0,s-13
11-PMUL1436,s-13,u-5
12-PMUL1436,u-5,s-3
13-PMUL1436,s-3,u-47
14-PMUL1436,u-47,s-39
0-MUL1777,u-0,s-11
1-MUL1777,s-11,u-6
2-MUL1777,u-6,s-48
3-MUL1777,s-48,u-37
4-MUL1777,u-37,s-17
5-MUL1777,s-17,u-1
6-MUL1777,u-1,s-18
7-MUL1777,s-18,u-39
8-MUL1777,u-39,s-15
0-PMUL1205,u-29,s-60
1-PMUL1205,s-60,u-56
2-PMUL1205,u-56,s-61
3-PMUL1205,s-61,u-0
4-PMUL1205,u-0,s-13
5-PMUL1205,s-13,u-5
6-PMUL1205,u-5,s-10
7-PMUL1205,s-10,u-8
8-PMUL1205,u-8,s-13
9-PMUL1205,s-13,u-8
10-PMUL1205,u-8,s-22
11-PMUL1205,s-22,u-1
12-PMUL1205,u-1,s-48
13-PMUL1205,s-48,u-47
14-PMUL1205,u-47,s-39
0-SNG01565,u-9,s-12
1-SNG01565,s-12,u-7
2-SNG01565,u-7,s-7
3-SNG01565,s-7,u-6
4-SNG01565,u-6,s-1
5-SNG01565,s-1,u-47
6-SNG01565,u-47,s-41
0-SNG1389,u-35,s-59
1-SNG1389,s-59,u-35
2-SNG1389,u-35,s-73
3-SNG1389,s-73,u-56
4-SNG1389,u-56,s-59
5-SNG1389,s-59,u-56
6-SNG1389,u-56,s-67
7-SNG1389,s-67,u-54
8-SNG1389,u-54,s-39
0-SNG0562,u-44,s-23
1-SNG0562,s-23,u-11
2-SNG0562,u-11,s-4
3-SNG0562,s-4,u-46
4-SNG0562,u-46,s-43
0-MUL0865,u-28,s-70
1-MUL0865,s-70,u-26
2-MUL0865,u-26,s-58
3-MUL0865,s-58,u-60
4-MUL0865,u-60,s-61
5-MUL0865,s-61,u-11
6-MUL0865,u-11,s-23
7-MUL0865,s-23,u-25
8-MUL0865,u-25,s-23
9-MUL0865,s-23,u-9
10-MUL0865,u-9,s-1
11-MUL0865,s-1,u-47
12-MUL0865,u-47,s-33
0-MUL0958,u-28,s-72
1-MUL0958,s-72,u-56
2-MUL0958,u-56,s-60
3-MUL0958,s-60,u-25
4-MUL0958,u-25,s-23
5-MUL0958,s-23,u-11
6-MUL0958,u-11,s-3
7-MUL0958,s-3,u-9
8-MUL0958,u-9,s-2
9-MUL0958,s-2,u-9
10-MUL0958,u-9,s-1
11-MUL0958,s-1,u-47
12-MUL0958,u-47,s-33
0-SSNG0108,u-25,s-23
1-SSNG0108,s-23,u-25
2-SSNG0108,u-25,s-23
3-SSNG0108,s-23,u-11
4-SSNG0108,u-11,s-4
5-SSNG0108,s-4,u-61
6-SSNG0108,u-61,s-23
7-SSNG0108,s-23,u-37
8-SSNG0108,u-37,s-3
9-SSNG0108,s-3,u-47
10-SSNG0108,u-47,s-40
0-SNG0581,u-25,s-23
1-SNG0581,s-23,u-24
2-SNG0581,u-24,s-69
3-SNG0581,s-69,u-38
4-SNG0581,u-38,s-23
5-SNG0581,s-23,u-56
6-SNG0581,u-56,s-67
7-SNG0581,s-67,u-56
8-SNG0581,u-56,s-63
9-SNG0581,s-63,u-47
10-SNG0581,u-47,s-33
0-SSNG0099,u-25,s-23
1-SSNG0099,s-23,u-22
2-SSNG0099,u-22,s-23
3-SSNG0099,s-23,u-11
4-SSNG0099,u-11,s-23
5-SSNG0099,s-23,u-37
6-SSNG0099,u-37,s-23
7-SSNG0099,s-23,u-23
8-SSNG0099,u-23,s-3
9-SSNG0099,s-3,u-47
10-SSNG0099,u-47,s-41
0-SNG0076,u-9,s-1
1-SNG0076,s-1,u-47
2-SNG0076,u-47,s-38
3-SNG0076,s-38,u-9
4-SNG0076,u-9,s-1
5-SNG0076,s-1,u-48
6-SNG0076,u-48,s-45
0-MUL0660,u-20,s-73
1-MUL0660,s-73,u-44
2-MUL0660,u-44,s-69
3-MUL0660,s-69,u-37
4-MUL0660,u-37,s-24
5-MUL0660,s-24,u-56
6-MUL0660,u-56,s-66
7-MUL0660,s-66,u-0
8-MUL0660,u-0,s-48
9-MUL0660,s-48,u-6
10-MUL0660,u-6,s-18
11-MUL0660,s-18,u-0
12-MUL0660,u-0,s-22
13-MUL0660,s-22,u-1
14-MUL0660,u-1,s-48
15-MUL0660,s-48,u-46
16-MUL0660,u-46,s-46
0-MUL0481,u-0,s-61
1-MUL0481,s-61,u-26
2-MUL0481,u-26,s-63
3-MUL0481,s-63,u-0
4-MUL0481,u-0,s-17
5-MUL0481,s-17,u-8
6-MUL0481,u-8,s-17
7-MUL0481,s-17,u-61
8-MUL0481,u-61,s-5
9-MUL0481,s-5,u-47
10-MUL0481,u-47,s-41
0-MUL1186,u-20,s-73
1-MUL1186,s-73,u-42
2-MUL1186,u-42,s-26
3-MUL1186,s-26,u-15
4-MUL1186,u-15,s-68
5-MUL1186,s-68,u-44
6-MUL1186,u-44,s-25
7-MUL1186,s-25,u-56
8-MUL1186,u-56,s-57
9-MUL1186,s-57,u-16
10-MUL1186,u-16,s-26
11-MUL1186,s-26,u-28
12-MUL1186,u-28,s-54
13-MUL1186,s-54,u-9
14-MUL1186,u-9,s-10
15-MUL1186,s-10,u-16
16-MUL1186,u-16,s-1
17-MUL1186,s-1,u-47
18-MUL1186,u-47,s-41
0-MUL2544,u-28,s-60
1-MUL2544,s-60,u-56
2-MUL2544,u-56,s-54
3-MUL2544,s-54,u-28
4-MUL2544,u-28,s-69
5-MUL2544,s-69,u-16
6-MUL2544,u-16,s-72
7-MUL2544,s-72,u-46
8-MUL2544,u-46,s-47
0-PMUL2653,u-28,s-71
1-PMUL2653,s-71,u-28
2-PMUL2653,u-28,s-74
3-PMUL2653,s-74,u-34
4-PMUL2653,u-34,s-75
5-PMUL2653,s-75,u-60
6-PMUL2653,u-60,s-61
7-PMUL2653,s-61,u-16
8-PMUL2653,u-16,s-54
9-PMUL2653,s-54,u-11
10-PMUL2653,u-11,s-3
11-PMUL2653,s-3,u-9
12-PMUL2653,u-9,s-1
13-PMUL2653,s-1,u-47
14-PMUL2653,u-47,s-37
0-SSNG0316,u-17,s-28
1-SSNG0316,s-28,u-20
2-SSNG0316,u-20,s-25
3-SSNG0316,s-25,u-11
4-SSNG0316,u-11,s-21
5-SSNG0316,s-21,u-16
6-SSNG0316,u-16,s-4
7-SSNG0316,s-4,u-47
8-SSNG0316,u-47,s-42
0-PMUL2537,u-16,s-29
1-PMUL2537,s-29,u-61
2-PMUL2537,u-61,s-12
3-PMUL2537,s-12,u-5
4-PMUL2537,u-5,s-3
5-PMUL2537,s-3,u-28
6-PMUL2537,u-28,s-27
7-PMUL2537,s-27,u-28
8-PMUL2537,u-28,s-73
9-PMUL2537,s-73,u-56
10-PMUL2537,u-56,s-61
11-PMUL2537,s-61,u-9
12-PMUL2537,u-9,s-10
13-PMUL2537,s-10,u-8
14-PMUL2537,u-8,s-1
15-PMUL2537,s-1,u-47
16-PMUL2537,u-47,s-36
0-WOZ20634,u-25,s-69
1-WOZ20634,s-69,u-37
2-WOZ20634,u-37,s-71
3-WOZ20634,s-71,u-29
4-WOZ20634,u-29,s-23
5-WOZ20634,s-23,u-22
6-WOZ20634,u-22,s-62
7-WOZ20634,s-62,u-45
8-WOZ20634,u-45,s-73
9-WOZ20634,s-73,u-37
10-WOZ20634,u-37,s-52
11-WOZ20634,s-52,u-46
12-WOZ20634,u-46,s-49
0-MUL2591,u-35,s-73
1-MUL2591,s-73,u-56
2-MUL2591,u-56,s-59
3-MUL2591,s-59,u-50
4-MUL2591,u-50,s-52
5-MUL2591,s-52,u-14
6-MUL2591,u-14,s-73
7-MUL2591,s-73,u-43
8-MUL2591,u-43,s-26
9-MUL2591,s-26,u-11
10-MUL2591,u-11,s-3
11-MUL2591,s-3,u-9
12-MUL2591,u-9,s-8
13-MUL2591,s-8,u-8
14-MUL2591,u-8,s-0
15-MUL2591,s-0,u-47
16-MUL2591,u-47,s-41
0-SNG0115,u-33,s-53
1-SNG0115,s-53,u-47
2-SNG0115,u-47,s-66
3-SNG0115,s-66,u-52
4-SNG0115,u-52,s-63
0-SSNG0117,u-25,s-23
1-SSNG0117,s-23,u-42
2-SSNG0117,u-42,s-58
3-SSNG0117,s-58,u-25
4-SSNG0117,u-25,s-23
5-SSNG0117,s-23,u-11
6-SSNG0117,u-11,s-22
0-PMUL3692,u-17,s-28
1-PMUL3692,s-28,u-20
2-PMUL3692,u-20,s-29
3-PMUL3692,s-29,u-56
4-PMUL3692,u-56,s-62
5-PMUL3692,s-62,u-0
6-PMUL3692,u-0,s-9
7-PMUL3692,s-9,u-3
8-PMUL3692,u-3,s-48
0-SNG01788,u-31,s-53
1-SNG01788,s-53,u-58
2-SNG01788,u-58,s-52
3-SNG01788,s-52,u-47
4-SNG01788,u-47,s-40
0-MUL2440,u-28,s-62
1-MUL2440,s-62,u-56
2-MUL2440,u-56,s-56
3-MUL2440,s-56,u-25
4-MUL2440,u-25,s-23
5-MUL2440,s-23,u-37
6-MUL2440,u-37,s-23
7-MUL2440,s-23,u-61
8-MUL2440,u-61,s-3
9-MUL2440,s-3,u-9
10-MUL2440,u-9,s-10
11-MUL2440,s-10,u-10
12-MUL2440,u-10,s-0
13-MUL2440,s-0,u-47
14-MUL2440,u-47,s-41
0-SNG0026,u-9,s-9
1-SNG0026,s-9,u-9
2-SNG0026,u-9,s-1
3-SNG0026,s-1,u-54
4-SNG0026,u-54,s-41
0-MUL0774,u-15,s-25
1-MUL0774,s-25,u-49
2-MUL0774,u-49,s-33
3-MUL0774,s-33,u-0
4-MUL0774,u-0,s-48
5-MUL0774,s-48,u-8
6-MUL0774,u-8,s-17
7-MUL0774,s-17,u-5
8-MUL0774,u-5,s-11
9-MUL0774,s-11,u-1
10-MUL0774,u-1,s-19
11-MUL0774,s-19,u-47
12-MUL0774,u-47,s-33
0-MUL0416,u-28,s-62
1-MUL0416,s-62,u-56
2-MUL0416,u-56,s-61
3-MUL0416,s-61,u-2
4-MUL0416,u-2,s-58
5-MUL0416,s-58,u-8
6-MUL0416,u-8,s-48
7-MUL0416,s-48,u-40
8-MUL0416,u-40,s-18
9-MUL0416,s-18,u-46
10-MUL0416,u-46,s-41
0-WOZ20141,u-25,s-23
1-WOZ20141,s-23,u-24
2-WOZ20141,u-24,s-23
3-WOZ20141,s-23,u-46
4-WOZ20141,u-46,s-49
0-PMUL1515,u-20,s-13
1-PMUL1515,s-13,u-15
2-PMUL1515,u-15,s-29
3-PMUL1515,s-29,u-20
4-PMUL1515,u-20,s-26
5-PMUL1515,s-26,u-0
6-PMUL1515,u-0,s-13
7-PMUL1515,s-13,u-5
8-PMUL1515,u-5,s-48
9-PMUL1515,s-48,u-0
10-PMUL1515,u-0,s-5
11-PMUL1515,s-5,u-47
12-PMUL1515,u-47,s-41
0-PMUL3828,u-25,s-70
1-PMUL3828,s-70,u-41
2-PMUL3828,u-41,s-23
3-PMUL3828,s-23,u-11
4-PMUL3828,u-11,s-3
5-PMUL3828,s-3,u-28
6-PMUL3828,u-28,s-63
7-PMUL3828,s-63,u-25
8-PMUL3828,u-25,s-52
9-PMUL3828,s-52,u-56
10-PMUL3828,u-56,s-67
11-PMUL3828,s-67,u-9
12-PMUL3828,u-9,s-12
13-PMUL3828,s-12,u-6
14-PMUL3828,u-6,s-6
15-PMUL3828,s-6,u-6
16-PMUL3828,u-6,s-1
17-PMUL3828,s-1,u-48
18-PMUL3828,u-48,s-41
0-PMUL1930,u-0,s-26
1-PMUL1930,s-26,u-11
2-PMUL1930,u-11,s-3
3-PMUL1930,s-3,u-47
4-PMUL1930,u-47,s-36
0-PMUL3874,u-20,s-62
1-PMUL3874,s-62,u-18
2-PMUL3874,u-18,s-25
3-PMUL3874,s-25,u-15
4-PMUL3874,u-15,s-27
5-PMUL3874,s-27,u-17
6-PMUL3874,u-17,s-62
7-PMUL3874,s-62,u-39
8-PMUL3874,u-39,s-14
9-PMUL3874,s-14,u-11
10-PMUL3874,u-11,s-22
11-PMUL3874,s-22,u-13
12-PMUL3874,u-13,s-27
13-PMUL3874,s-27,u-39
14-PMUL3874,u-39,s-3
15-PMUL3874,s-3,u-28
16-PMUL3874,u-28,s-75
17-PMUL3874,s-75,u-26
18-PMUL3874,u-26,s-58
19-PMUL3874,s-58,u-56
20-PMUL3874,u-56,s-61
21-PMUL3874,s-61,u-46
22-PMUL3874,u-46,s-41
0-MUL2626,u-0,s-71
1-MUL2626,s-71,u-42
2-MUL2626,u-42,s-77
3-MUL2626,s-77,u-15
4-MUL2626,u-15,s-69
5-MUL2626,s-69,u-20
6-MUL2626,u-20,s-22
7-MUL2626,s-22,u-11
8-MUL2626,u-11,s-21
9-MUL2626,s-21,u-13
10-MUL2626,u-13,s-4
11-MUL2626,s-4,u-16
12-MUL2626,u-16,s-76
13-MUL2626,s-76,u-42
14-MUL2626,u-42,s-62
15-MUL2626,s-62,u-9
16-MUL2626,u-9,s-1
17-MUL2626,s-1,u-47
18-MUL2626,u-47,s-41
0-PMUL3583,u-34,s-77
1-PMUL3583,s-77,u-56
2-PMUL3583,u-56,s-56
3-PMUL3583,s-56,u-25
4-PMUL3583,u-25,s-23
5-PMUL3583,s-23,u-11
6-PMUL3583,u-11,s-3
7-PMUL3583,s-3,u-46
8-PMUL3583,u-46,s-63
0-MUL1185,u-34,s-54
1-MUL1185,s-54,u-15
2-MUL1185,u-15,s-22
3-MUL1185,s-22,u-16
4-MUL1185,u-16,s-58
5-MUL1185,s-58,u-34
6-MUL1185,u-34,s-58
7-MUL1185,s-58,u-47
8-MUL1185,u-47,s-68
9-MUL1185,s-68,u-56
10-MUL1185,u-56,s-54
11-MUL1185,s-54,u-9
12-MUL1185,u-9,s-1
13-MUL1185,s-1,u-54
14-MUL1185,u-54,s-41
0-PMUL3303,u-0,s-8
1-PMUL3303,s-8,u-8
2-PMUL3303,u-8,s-11
3-PMUL3303,s-11,u-41
4-PMUL3303,u-41,s-48
0-PMUL0771,u-0,s-10
1-PMUL0771,s-10,u-3
2-PMUL0771,u-3,s-20
3-PMUL0771,s-20,u-40
4-PMUL0771,u-40,s-3
5-PMUL0771,s-3,u-25
6-PMUL0771,u-25,s-73
7-PMUL0771,s-73,u-22
8-PMUL0771,u-22,s-58
9-PMUL0771,s-58,u-11
10-PMUL0771,u-11,s-3
11-PMUL0771,s-3,u-47
12-PMUL0771,u-47,s-33
0-PMUL0747,u-0,s-6
1-PMUL0747,s-6,u-0
2-PMUL0747,u-0,s-17
3-PMUL0747,s-17,u-1
4-PMUL0747,u-1,s-18
5-PMUL0747,s-18,u-25
6-PMUL0747,u-25,s-62
7-PMUL0747,s-62,u-37
8-PMUL0747,u-37,s-23
9-PMUL0747,s-23,u-56
10-PMUL0747,u-56,s-52
11-PMUL0747,s-52,u-47
12-PMUL0747,u-47,s-38
0-PMUL4817,u-0,s-72
1-PMUL4817,s-72,u-16
2-PMUL4817,u-16,s-25
3-PMUL4817,s-25,u-15
4-PMUL4817,u-15,s-22
5-PMUL4817,s-22,u-0
6-PMUL4817,u-0,s-20
7-PMUL4817,s-20,u-61
8-PMUL4817,u-61,s-3
9-PMUL4817,s-3,u-54
10-PMUL4817,u-54,s-49
0-PMUL3231,u-28,s-71
1-PMUL3231,s-71,u-34
2-PMUL3231,u-34,s-58
3-PMUL3231,s-58,u-56
4-PMUL3231,u-56,s-56
5-PMUL3231,s-56,u-25
6-PMUL3231,u-25,s-23
7-PMUL3231,s-23,u-56
8-PMUL3231,u-56,s-52
9-PMUL3231,s-52,u-9
10-PMUL3231,u-9,s-71
11-PMUL3231,s-71,u-34
12-PMUL3231,u-34,s-11
13-PMUL3231,s-11,u-10
14-PMUL3231,u-10,s-1
15-PMUL3231,s-1,u-6
16-PMUL3231,u-6,s-2
17-PMUL3231,s-2,u-9
18-PMUL3231,u-9,s-1
19-PMUL3231,s-1,u-11
20-PMUL3231,u-11,s-63
21-PMUL3231,s-63,u-52
22-PMUL3231,u-52,s-36
0-PMUL2003,u-0,s-68
1-PMUL2003,s-68,u-26
2-PMUL2003,u-26,s-68
3-PMUL2003,s-68,u-26
4-PMUL2003,u-26,s-61
5-PMUL2003,s-61,u-45
6-PMUL2003,u-45,s-61
7-PMUL2003,s-61,u-58
8-PMUL2003,u-58,s-52
9-PMUL2003,s-52,u-25
10-PMUL2003,u-25,s-23
11-PMUL2003,s-23,u-25
12-PMUL2003,u-25,s-69
13-PMUL2003,s-69,u-11
14-PMUL2003,u-11,s-3
15-PMUL2003,s-3,u-46
16-PMUL2003,u-46,s-41
0-MUL1010,u-35,s-59
1-MUL1010,s-59,u-56
2-MUL1010,u-56,s-59
3-MUL1010,s-59,u-29
4-MUL1010,u-29,s-73
5-MUL1010,s-73,u-14
6-MUL1010,u-14,s-22
7-MUL1010,s-22,u-11
8-MUL1010,u-11,s-21
9-MUL1010,s-21,u-13
10-MUL1010,u-13,s-3
11-MUL1010,s-3,u-47
12-MUL1010,u-47,s-47
13-MUL1010,s-47,u-47
14-MUL1010,u-47,s-41
0-PMUL4409,u-25,s-23
1-PMUL4409,s-23,u-56
2-PMUL4409,u-56,s-54
3-PMUL4409,s-54,u-25
4-PMUL4409,u-25,s-22
5-PMUL4409,s-22,u-61
6-PMUL4409,u-61,s-3
7-PMUL4409,s-3,u-9
8-PMUL4409,u-9,s-2
9-PMUL4409,s-2,u-9
10-PMUL4409,u-9,s-2
11-PMUL4409,s-2,u-6
12-PMUL4409,u-6,s-1
13-PMUL4409,s-1,u-47
14-PMUL4409,u-47,s-38
0-PMUL2376,u-25,s-23
1-PMUL2376,s-23,u-25
2-PMUL2376,u-25,s-54
3-PMUL2376,s-54,u-11
4-PMUL2376,u-11,s-14
5-PMUL2376,s-14,u-11
6-PMUL2376,u-11,s-13
7-PMUL2376,s-13,u-61
8-PMUL2376,u-61,s-3
9-PMUL2376,s-3,u-28
10-PMUL2376,u-28,s-77
11-PMUL2376,s-77,u-34
12-PMUL2376,u-34,s-75
13-PMUL2376,s-75,u-41
14-PMUL2376,u-41,s-52
15-PMUL2376,s-52,u-34
16-PMUL2376,u-34,s-68
17-PMUL2376,s-68,u-46
18-PMUL2376,u-46,s-41
0-PMUL1419,u-34,s-76
1-PMUL1419,s-76,u-56
2-PMUL1419,u-56,s-54
3-PMUL1419,s-54,u-0
4-PMUL1419,u-0,s-17
5-PMUL1419,s-17,u-0
6-PMUL1419,u-0,s-48
7-PMUL1419,s-48,u-49
8-PMUL1419,u-49,s-64
0-MUL0074,u-25,s-70
1-MUL0074,s-70,u-56
2-MUL0074,u-56,s-70
3-MUL0074,s-70,u-25
4-MUL0074,u-25,s-67
5-MUL0074,s-67,u-14
6-MUL0074,u-14,s-29
7-MUL0074,s-29,u-57
8-MUL0074,u-57,s-28
9-MUL0074,s-28,u-21
10-MUL0074,u-21,s-25
11-MUL0074,s-25,u-9
12-MUL0074,u-9,s-2
13-MUL0074,s-2,u-16
14-MUL0074,u-16,s-1
15-MUL0074,s-1,u-47
16-MUL0074,u-47,s-41
0-PMUL4245,u-0,s-68
1-PMUL4245,s-68,u-42
2-PMUL4245,u-42,s-23
3-PMUL4245,s-23,u-24
4-PMUL4245,u-24,s-23
5-PMUL4245,s-23,u-11
6-PMUL4245,u-11,s-3
7-PMUL4245,s-3,u-14
8-PMUL4245,u-14,s-68
9-PMUL4245,s-68,u-14
10-PMUL4245,u-14,s-27
11-PMUL4245,s-27,u-14
12-PMUL4245,u-14,s-66
13-PMUL4245,s-66,u-11
14-PMUL4245,u-11,s-3
15-PMUL4245,s-3,u-47
16-PMUL4245,u-47,s-41
0-SNG1247,u-17,s-27
1-SNG1247,s-27,u-14
2-SNG1247,u-14,s-24
3-SNG1247,s-24,u-21
4-SNG1247,u-21,s-24
5-SNG1247,s-24,u-49
6-SNG1247,u-49,s-63
7-SNG1247,s-63,u-56
8-SNG1247,u-56,s-56
9-SNG1247,s-56,u-47
10-SNG1247,u-47,s-41
0-WOZ20280,u-23,s-23
1-WOZ20280,s-23,u-56
2-WOZ20280,u-56,s-52
3-WOZ20280,s-52,u-46
4-WOZ20280,u-46,s-49
0-SNG01741,u-30,s-52
1-SNG01741,s-52,u-56
2-SNG01741,u-56,s-49
0-SNG01344,u-0,s-48
1-SNG01344,s-48,u-0
2-SNG01344,u-0,s-48
3-SNG01344,s-48,u-0
4-SNG01344,u-0,s-19
5-SNG01344,s-19,u-47
6-SNG01344,u-47,s-41
0-PMUL1551,u-0,s-69
1-PMUL1551,s-69,u-15
2-PMUL1551,u-15,s-26
3-PMUL1551,s-26,u-18
4-PMUL1551,u-18,s-28
5-PMUL1551,s-28,u-18
6-PMUL1551,u-18,s-25
0-MUL2232,u-0,s-69
1-MUL2232,s-69,u-44
2-MUL2232,u-44,s-28
3-MUL2232,s-28,u-42
4-MUL2232,u-42,s-22
5-MUL2232,s-22,u-11
6-MUL2232,u-11,s-21
7-MUL2232,s-21,u-11
8-MUL2232,u-11,s-4
9-MUL2232,s-4,u-0
10-MUL2232,u-0,s-48
11-MUL2232,s-48,u-8
12-MUL2232,u-8,s-48
13-MUL2232,s-48,u-61
14-MUL2232,u-61,s-5
0-PMUL0192,u-16,s-23
1-PMUL0192,s-23,u-46
2-PMUL0192,u-46,s-63
3-PMUL0192,s-63,u-25
4-PMUL0192,u-25,s-23
5-PMUL0192,s-23,u-46
6-PMUL0192,u-46,s-45
0-PMUL2411,u-28,s-68
1-PMUL2411,s-68,u-28
2-PMUL2411,u-28,s-60
3-PMUL2411,s-60,u-56
4-PMUL2411,u-56,s-63
5-PMUL2411,s-63,u-25
6-PMUL2411,u-25,s-23
7-PMUL2411,s-23,u-22
8-PMUL2411,u-22,s-23
9-PMUL2411,s-23,u-22
10-PMUL2411,u-22,s-23
11-PMUL2411,s-23,u-11
12-PMUL2411,u-11,s-3
13-PMUL2411,s-3,u-54
14-PMUL2411,u-54,s-41
0-SNG0287,u-0,s-9
1-SNG0287,s-9,u-6
2-SNG0287,u-6,s-48
3-SNG0287,s-48,u-1
4-SNG0287,u-1,s-18
5-SNG0287,s-18,u-47
6-SNG0287,u-47,s-63
7-SNG0287,s-63,u-47
8-SNG0287,u-47,s-63
9-SNG0287,s-63,u-0
10-SNG0287,u-0,s-18
11-SNG0287,s-18,u-47
12-SNG0287,u-47,s-63
13-SNG0287,s-63,u-47
14-SNG0287,u-47,s-63
0-PMUL4444,u-16,s-54
1-PMUL4444,s-54,u-11
2-PMUL4444,u-11,s-22
3-PMUL4444,s-22,u-11
4-PMUL4444,u-11,s-3
5-PMUL4444,s-3,u-0
6-PMUL4444,u-0,s-13
7-PMUL4444,s-13,u-0
8-PMUL4444,u-0,s-10
9-PMUL4444,s-10,u-0
10-PMUL4444,u-0,s-48
11-PMUL4444,s-48,u-40
12-PMUL4444,u-40,s-3
13-PMUL4444,s-3,u-46
14-PMUL4444,u-46,s-49
0-PMUL1214,u-0,s-6
1-PMUL1214,s-6,u-0
2-PMUL1214,u-0,s-48
3-PMUL1214,s-48,u-7
4-PMUL1214,u-7,s-20
5-PMUL1214,s-20,u-48
6-PMUL1214,u-48,s-17
7-PMUL1214,s-17,u-7
8-PMUL1214,u-7,s-15
9-PMUL1214,s-15,u-28
10-PMUL1214,u-28,s-77
11-PMUL1214,s-77,u-47
12-PMUL1214,u-47,s-65
0-SNG0247,u-30,s-57
1-SNG0247,s-57,u-56
2-SNG0247,u-56,s-54
3-SNG0247,s-54,u-47
4-SNG0247,u-47,s-67
5-SNG0247,s-67,u-47
6-SNG0247,u-47,s-41
0-SNG01170,u-9,s-9
1-SNG01170,s-9,u-7
2-SNG01170,u-7,s-23
3-SNG01170,s-23,u-10
4-SNG01170,u-10,s-1
5-SNG01170,s-1,u-41
6-SNG01170,u-41,s-1
7-SNG01170,s-1,u-46
8-SNG01170,u-46,s-41
0-PMUL0002,u-27,s-28
1-PMUL0002,s-28,u-14
2-PMUL0002,u-14,s-22
3-PMUL0002,s-22,u-56
4-PMUL0002,u-56,s-67
5-PMUL0002,s-67,u-22
6-PMUL0002,u-22,s-71
7-PMUL0002,s-71,u-38
8-PMUL0002,u-38,s-23
9-PMUL0002,s-23,u-25
10-PMUL0002,u-25,s-23
11-PMUL0002,s-23,u-25
12-PMUL0002,u-25,s-74
13-PMUL0002,s-74,u-41
14-PMUL0002,u-41,s-12
15-PMUL0002,s-12,u-12
16-PMUL0002,u-12,s-3
17-PMUL0002,s-3,u-46
18-PMUL0002,u-46,s-41
0-PMUL1535,u-15,s-73
1-PMUL1535,s-73,u-14
2-PMUL1535,u-14,s-26
3-PMUL1535,s-26,u-11
4-PMUL1535,u-11,s-3
5-PMUL1535,s-3,u-0
6-PMUL1535,u-0,s-13
7-PMUL1535,s-13,u-0
8-PMUL1535,u-0,s-6
9-PMUL1535,s-6,u-3
10-PMUL1535,u-3,s-22
11-PMUL1535,s-22,u-40
12-PMUL1535,u-40,s-18
13-PMUL1535,s-18,u-47
14-PMUL1535,u-47,s-45
0-MUL1270,u-20,s-25
1-MUL1270,s-25,u-17
2-MUL1270,u-17,s-71
3-MUL1270,s-71,u-11
4-MUL1270,u-11,s-28
5-MUL1270,s-28,u-16
6-MUL1270,u-16,s-21
7-MUL1270,s-21,u-13
8-MUL1270,u-13,s-3
9-MUL1270,s-3,u-25
10-MUL1270,u-25,s-69
11-MUL1270,s-69,u-11
12-MUL1270,u-11,s-3
13-MUL1270,s-3,u-47
14-MUL1270,u-47,s-46
0-SNG1372,u-27,s-72
1-SNG1372,s-72,u-56
2-SNG1372,u-56,s-71
3-SNG1372,s-71,u-29
4-SNG1372,u-29,s-73
5-SNG1372,s-73,u-36
6-SNG1372,u-36,s-60
7-SNG1372,s-60,u-56
8-SNG1372,u-56,s-57
9-SNG1372,s-57,u-54
10-SNG1372,u-54,s-36
11-SNG1372,s-36,u-47
12-SNG1372,u-47,s-40
0-SSNG0287,u-20,s-58
1-SSNG0287,s-58,u-18
2-SSNG0287,u-18,s-22
3-SSNG0287,s-22,u-11
4-SSNG0287,u-11,s-29
5-SSNG0287,s-29,u-37
6-SSNG0287,u-37,s-58
7-SSNG0287,s-58,u-16
8-SSNG0287,u-16,s-69
9-SSNG0287,s-69,u-37
10-SSNG0287,u-37,s-3
11-SSNG0287,s-3,u-47
12-SSNG0287,u-47,s-36
0-PMUL2871,u-16,s-9
1-PMUL2871,s-9,u-17
2-PMUL2871,u-17,s-26
3-PMUL2871,s-26,u-61
4-PMUL2871,u-61,s-13
5-PMUL2871,s-13,u-11
6-PMUL2871,u-11,s-3
7-PMUL2871,s-3,u-28
8-PMUL2871,u-28,s-52
9-PMUL2871,s-52,u-9
10-PMUL2871,u-9,s-66
11-PMUL2871,s-66,u-6
12-PMUL2871,u-6,s-1
13-PMUL2871,s-1,u-47
14-PMUL2871,u-47,s-43
0-PMUL0149,u-27,s-73
1-PMUL0149,s-73,u-29
2-PMUL0149,u-29,s-69
3-PMUL0149,s-69,u-38
4-PMUL0149,u-38,s-25
5-PMUL0149,s-25,u-11
6-PMUL0149,u-11,s-3
7-PMUL0149,s-3,u-25
8-PMUL0149,u-25,s-23
9-PMUL0149,s-23,u-11
10-PMUL0149,u-11,s-68
11-PMUL0149,s-68,u-9
12-PMUL0149,u-9,s-2
13-PMUL0149,s-2,u-10
14-PMUL0149,u-10,s-1
